condition,alias_strength,context_flip_rate,success,effect_rmse,action_rmse,mean_chart_effect_radius,charts
flipped_full_context,1.25,0.0,0.7422222222222222,0.32065992450621683,0.8512450859103083,0.32554157311472753,24.0
flipped_full_context,1.25,0.05,0.7088888888888889,0.40007745740007644,0.8795519058866555,0.32554157311472753,24.0
flipped_full_context,1.25,0.1,0.6694444444444444,0.4836831786326729,0.92163603645951,0.32554157311472753,24.0
flipped_full_context,1.25,0.2,0.605,0.5824394558382028,0.9662777455371214,0.32554157311472753,24.0
flipped_full_context,1.25,0.4,0.44277777777777777,0.7798258561000351,1.1043462968431466,0.32554157311472753,24.0
flipped_full_context,1.25,1.0,0.015555555555555555,1.15587198818724,1.3923321338082884,0.32554157311472753,24.0
hidden_alias_context,1.25,-1.0,0.37722222222222224,0.8365523574200558,1.1456564477316662,0.32554157311472753,24.0
