suite,seed,method,alias_strength,train_alias_strength,test_alias_strength,alias_energy,success,effect_rmse,action_rmse,mean_chart_effect_radius,charts,charts_requested,token_bins,token_mode,context_condition,context_flip_rate,train_rows,test_rows,threshold,effect_metric,control,evaluated_predictions
data_scale,1,continuous_regression_upper,1.25,1.25,1.25,1.158369630413451,0.8485714285714285,0.25838126887754603,0.8625290213302332,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,1,oracle_expert,1.25,1.25,1.25,1.158369630413451,0.9985714285714286,0.12318950871214913,0.0,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,1,coarse_token,1.25,1.25,1.25,1.1752173703396585,0.12285714285714286,0.6672493171348387,1.0190758198320775,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,1,raw_action_charts,1.25,1.25,1.25,1.1752173703396585,0.5957142857142858,0.41339651124645294,0.9739993217076404,0.802149946174859,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,1,esac_full_context,1.25,1.25,1.25,1.1752173703396585,0.6885714285714286,0.340441993780097,0.8718043077064065,0.3287120008032849,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,1,esac_hidden_context,1.25,1.25,1.25,1.1752173703396585,0.3357142857142857,0.8871441063055822,1.165853196581869,0.3287120008032849,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,1,continuous_regression_upper,1.25,1.25,1.25,1.1752173703396585,0.9628571428571429,0.19434131963660467,0.8389390872019148,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,1,oracle_expert,1.25,1.25,1.25,1.1752173703396585,0.9985714285714286,0.12318950871214913,0.0,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,1,coarse_token,1.25,1.25,1.25,1.1700562927287306,0.13428571428571429,0.654975569531239,1.0221400874200561,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,1,raw_action_charts,1.25,1.25,1.25,1.1700562927287306,0.6185714285714285,0.39448436103580664,0.9625886632812852,0.7893133663486629,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,1,esac_full_context,1.25,1.25,1.25,1.1700562927287306,0.7357142857142858,0.31929130340388573,0.8646350578987413,0.31932797192583323,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,1,esac_hidden_context,1.25,1.25,1.25,1.1700562927287306,0.38285714285714284,0.8241461193243724,1.1271158100652716,0.3192968281145549,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,1,continuous_regression_upper,1.25,1.25,1.25,1.1700562927287306,0.9971428571428571,0.14762840458161408,0.8401662271773688,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,1,oracle_expert,1.25,1.25,1.25,1.1700562927287306,0.9985714285714286,0.12318950871214913,0.0,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,1,coarse_token,1.25,1.25,1.25,1.171987195571663,0.14,0.6507520054192685,1.0192850001312803,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,1,raw_action_charts,1.25,1.25,1.25,1.171987195571663,0.6242857142857143,0.39192994637553863,0.98429466387661,0.8069026375734198,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,1,esac_full_context,1.25,1.25,1.25,1.171987195571663,0.7642857142857142,0.3219573794796414,0.8654310205519596,0.32481620295328656,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,1,esac_hidden_context,1.25,1.25,1.25,1.171987195571663,0.3485714285714286,0.8397579578908905,1.1560892676739798,0.32462227798125176,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,1,continuous_regression_upper,1.25,1.25,1.25,1.171987195571663,1.0,0.12015636779818219,0.8319385584268866,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,1,oracle_expert,1.25,1.25,1.25,1.171987195571663,0.9985714285714286,0.12318950871214913,0.0,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,2,coarse_token,1.25,1.25,1.25,1.170096513174054,0.17142857142857143,0.6459921730863771,1.0146521032984077,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,2,raw_action_charts,1.25,1.25,1.25,1.170096513174054,0.5142857142857142,0.43181101527318777,0.9609856502634941,0.7869110279154967,17.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,2,esac_full_context,1.25,1.25,1.25,1.170096513174054,0.6342857142857142,0.3707930919526717,0.8695409760956717,0.39148136152223456,17.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,2,esac_hidden_context,1.25,1.25,1.25,1.170096513174054,0.3557142857142857,0.8169291866293038,1.1357218675308378,0.39148136152223456,17.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,2,continuous_regression_upper,1.25,1.25,1.25,1.170096513174054,0.8671428571428571,0.25502955272790734,0.8712255071126609,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,2,oracle_expert,1.25,1.25,1.25,1.170096513174054,1.0,0.12310552481735297,0.0,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,2,coarse_token,1.25,1.25,1.25,1.1787454216299291,0.12714285714285714,0.664314319923982,1.0120669571144976,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,2,raw_action_charts,1.25,1.25,1.25,1.1787454216299291,0.6028571428571429,0.3946921210665622,0.9855999552700907,0.7714560757548746,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,2,esac_full_context,1.25,1.25,1.25,1.1787454216299291,0.7,0.33834715964037176,0.856226794317705,0.32620416856433393,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,2,esac_hidden_context,1.25,1.25,1.25,1.1787454216299291,0.3742857142857143,0.8655109782585404,1.1566011484410241,0.3263211208728157,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,2,continuous_regression_upper,1.25,1.25,1.25,1.1787454216299291,0.9571428571428572,0.20494974270730842,0.842158620734918,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,2,oracle_expert,1.25,1.25,1.25,1.1787454216299291,1.0,0.12310552481735297,0.0,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,2,coarse_token,1.25,1.25,1.25,1.1784648926407768,0.13428571428571429,0.6515626419705332,1.0088123298235416,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,2,raw_action_charts,1.25,1.25,1.25,1.1784648926407768,0.5414285714285715,0.412563806277892,0.9955957873768635,0.8027459341975384,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,2,esac_full_context,1.25,1.25,1.25,1.1784648926407768,0.7157142857142857,0.33455609027492067,0.8589314397320331,0.3217666344188639,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,2,esac_hidden_context,1.25,1.25,1.25,1.1784648926407768,0.36142857142857143,0.8599300029742677,1.150351161952302,0.32169523796803107,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,2,continuous_regression_upper,1.25,1.25,1.25,1.1784648926407768,0.9957142857142857,0.15412106228529857,0.8388468402311318,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,2,oracle_expert,1.25,1.25,1.25,1.1784648926407768,1.0,0.12310552481735297,0.0,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,2,coarse_token,1.25,1.25,1.25,1.1698247549384833,0.14142857142857143,0.6491443435392699,1.0087333971259183,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,2,raw_action_charts,1.25,1.25,1.25,1.1698247549384833,0.5957142857142858,0.4023839880456071,0.9708043921920052,0.810654210460232,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,2,esac_full_context,1.25,1.25,1.25,1.1698247549384833,0.7485714285714286,0.3192275789319354,0.854089581819901,0.32597586255986893,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,2,esac_hidden_context,1.25,1.25,1.25,1.1698247549384833,0.35714285714285715,0.8741344043338217,1.1619262020172998,0.3259300123800483,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,2,continuous_regression_upper,1.25,1.25,1.25,1.1698247549384833,0.9971428571428571,0.13144115143217996,0.8343711461450919,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,2,oracle_expert,1.25,1.25,1.25,1.1698247549384833,1.0,0.12310552481735297,0.0,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,3,coarse_token,1.25,1.25,1.25,1.1914081281647226,0.13857142857142857,0.6840996977663282,1.0299381875817661,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,3,raw_action_charts,1.25,1.25,1.25,1.1914081281647226,0.5571428571428572,0.42983217285516334,0.9411741765935163,0.8355857919294909,16.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,3,esac_full_context,1.25,1.25,1.25,1.1914081281647226,0.6428571428571429,0.3654686681326298,0.8895800490632111,0.42541382175038017,16.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,3,esac_hidden_context,1.25,1.25,1.25,1.1914081281647226,0.34,0.8567810385625034,1.1521385641902482,0.42541382175038017,16.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,3,continuous_regression_upper,1.25,1.25,1.25,1.1914081281647226,0.8914285714285715,0.24523391156223492,0.8607895585313442,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,3,oracle_expert,1.25,1.25,1.25,1.1914081281647226,1.0,0.12488821927232792,0.0,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,3,coarse_token,1.25,1.25,1.25,1.1751950200711085,0.11714285714285715,0.6618642638255088,1.0222815810211454,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,3,raw_action_charts,1.25,1.25,1.25,1.1751950200711085,0.6257142857142857,0.3713881965303266,0.9472341680470907,0.7486898922799625,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,3,esac_full_context,1.25,1.25,1.25,1.1751950200711085,0.7142857142857143,0.33369289634908916,0.864341358139303,0.31949122466621843,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,3,esac_hidden_context,1.25,1.25,1.25,1.1751950200711085,0.3842857142857143,0.8637418025814461,1.1487354075613054,0.31910922426559235,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,3,continuous_regression_upper,1.25,1.25,1.25,1.1751950200711085,0.9857142857142858,0.19351462224726182,0.8504583890242892,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,3,oracle_expert,1.25,1.25,1.25,1.1751950200711085,1.0,0.12488821927232792,0.0,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,3,coarse_token,1.25,1.25,1.25,1.175403925586308,0.11857142857142858,0.6588986592058272,1.0224653586706374,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,3,raw_action_charts,1.25,1.25,1.25,1.175403925586308,0.5885714285714285,0.41087525153681426,0.9505063298559937,0.7971747192698716,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,3,esac_full_context,1.25,1.25,1.25,1.175403925586308,0.7442857142857143,0.318312402378149,0.8619032966241106,0.3116253987303868,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,3,esac_hidden_context,1.25,1.25,1.25,1.175403925586308,0.37857142857142856,0.8454964506806902,1.1431147688235703,0.3116253987303868,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,3,continuous_regression_upper,1.25,1.25,1.25,1.175403925586308,0.9971428571428571,0.14498451581617608,0.8330446382561207,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,3,oracle_expert,1.25,1.25,1.25,1.175403925586308,1.0,0.12488821927232792,0.0,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,3,coarse_token,1.25,1.25,1.25,1.1846006996830813,0.14142857142857143,0.6500344432556093,1.0211899475875912,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,3,raw_action_charts,1.25,1.25,1.25,1.1846006996830813,0.6128571428571429,0.3819013000105054,0.9683664149506055,0.821057236717993,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,3,esac_full_context,1.25,1.25,1.25,1.1846006996830813,0.7557142857142857,0.3162750776171063,0.8593565082214005,0.32044503647041583,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,3,esac_hidden_context,1.25,1.25,1.25,1.1846006996830813,0.37857142857142856,0.84851974286662,1.154439110001291,0.32053937667010163,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,3,continuous_regression_upper,1.25,1.25,1.25,1.1846006996830813,1.0,0.1267301774862239,0.8269243470471759,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,3,oracle_expert,1.25,1.25,1.25,1.1846006996830813,1.0,0.12488821927232792,0.0,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,4,coarse_token,1.25,1.25,1.25,1.1425754365468865,0.18,0.6469634028142379,1.054035925703747,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,4,raw_action_charts,1.25,1.25,1.25,1.1425754365468865,0.5171428571428571,0.4669462703586207,0.9579514701681994,0.8514320138807556,15.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,4,esac_full_context,1.25,1.25,1.25,1.1425754365468865,0.59,0.40836045203653876,0.9306631321563288,0.4588778798123509,15.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,4,esac_hidden_context,1.25,1.25,1.25,1.1425754365468865,0.32,0.8029604057122423,1.1347187395432217,0.4588778798123509,15.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,4,continuous_regression_upper,1.25,1.25,1.25,1.1425754365468865,0.91,0.2280209935362829,0.8710748357065937,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,4,oracle_expert,1.25,1.25,1.25,1.1425754365468865,0.9985714285714286,0.12370920845655178,0.0,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,4,coarse_token,1.25,1.25,1.25,1.172572139748242,0.1357142857142857,0.6800912232644316,1.0546303825491838,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,4,raw_action_charts,1.25,1.25,1.25,1.172572139748242,0.5714285714285714,0.40375782923117237,1.0014138176329204,0.7707198515942126,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,4,esac_full_context,1.25,1.25,1.25,1.172572139748242,0.6942857142857143,0.33254897239728126,0.8920728459812975,0.31826585608343044,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,4,esac_hidden_context,1.25,1.25,1.25,1.172572139748242,0.3457142857142857,0.9197750877627109,1.215972311861642,0.3182802590226784,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,4,continuous_regression_upper,1.25,1.25,1.25,1.172572139748242,0.9714285714285714,0.1911062266732088,0.8642884825568135,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,4,oracle_expert,1.25,1.25,1.25,1.172572139748242,0.9985714285714286,0.12370920845655178,0.0,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,4,coarse_token,1.25,1.25,1.25,1.1726954291942229,0.13857142857142857,0.6528944730607517,1.0507791921930052,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,4,raw_action_charts,1.25,1.25,1.25,1.1726954291942229,0.5828571428571429,0.4061436762813766,0.9986191173316679,0.799795946804302,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,4,esac_full_context,1.25,1.25,1.25,1.1726954291942229,0.7357142857142858,0.3135165605401092,0.8800533283028766,0.32036702481956053,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,4,esac_hidden_context,1.25,1.25,1.25,1.1726954291942229,0.37857142857142856,0.8657841414361276,1.1988169378477915,0.3203670248195605,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,4,continuous_regression_upper,1.25,1.25,1.25,1.1726954291942229,0.9942857142857143,0.15890016242182092,0.8560350811804561,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,4,oracle_expert,1.25,1.25,1.25,1.1726954291942229,0.9985714285714286,0.12370920845655178,0.0,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,4,coarse_token,1.25,1.25,1.25,1.181609227003997,0.15428571428571428,0.6498228082397056,1.0484905506922284,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,4,raw_action_charts,1.25,1.25,1.25,1.181609227003997,0.5814285714285714,0.39576813009485234,0.9671698833278821,0.8158566562875439,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,4,esac_full_context,1.25,1.25,1.25,1.181609227003997,0.75,0.30973904313389167,0.8732582510138431,0.3245796782218359,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,4,esac_hidden_context,1.25,1.25,1.25,1.181609227003997,0.35428571428571426,0.8841704025680154,1.1894449715096282,0.32464215877803665,24.0,3.0,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,4,continuous_regression_upper,1.25,1.25,1.25,1.181609227003997,1.0,0.1289995214790068,0.849641663599695,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,4,oracle_expert,1.25,1.25,1.25,1.181609227003997,0.9985714285714286,0.12370920845655178,0.0,,,,8.0,cardinal,,,4000.0,700.0,0.36,,,700.0
data_scale,5,coarse_token,1.25,1.25,1.25,1.1629490174401644,0.09285714285714286,0.6825720017297856,1.0161795316072602,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,5,raw_action_charts,1.25,1.25,1.25,1.1629490174401644,0.55,0.41703860620934363,0.9325346910320695,0.7651030999739872,17.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,5,esac_full_context,1.25,1.25,1.25,1.1629490174401644,0.6185714285714285,0.3833938217258011,0.8900452024059041,0.3890481234243263,17.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,5,esac_hidden_context,1.25,1.25,1.25,1.1629490174401644,0.29285714285714287,0.8991062107506586,1.1671262611969275,0.3890481234243263,17.0,3.0,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,5,continuous_regression_upper,1.25,1.25,1.25,1.1629490174401644,0.8542857142857143,0.26042602071144777,0.8613299285725693,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,5,oracle_expert,1.25,1.25,1.25,1.1629490174401644,0.9985714285714286,0.1238252709888108,0.0,,,,8.0,cardinal,,,500.0,700.0,0.36,,,700.0
data_scale,5,coarse_token,1.25,1.25,1.25,1.1698058755083298,0.13714285714285715,0.6708397650733312,1.0113343048373937,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,5,raw_action_charts,1.25,1.25,1.25,1.1698058755083298,0.52,0.449078652041986,1.026244405250039,0.8082338216869335,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,5,esac_full_context,1.25,1.25,1.25,1.1698058755083298,0.67,0.35686628196730735,0.881260232578267,0.3143541776660373,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,5,esac_hidden_context,1.25,1.25,1.25,1.1698058755083298,0.3342857142857143,0.9024082098195807,1.163322548480298,0.31435417766603735,24.0,3.0,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,5,continuous_regression_upper,1.25,1.25,1.25,1.1698058755083298,0.9671428571428572,0.20159531108005052,0.8611821984596806,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,5,oracle_expert,1.25,1.25,1.25,1.1698058755083298,0.9985714285714286,0.1238252709888108,0.0,,,,8.0,cardinal,,,1000.0,700.0,0.36,,,700.0
data_scale,5,coarse_token,1.25,1.25,1.25,1.1730733063224144,0.1357142857142857,0.6685507429566829,1.0103462780069934,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,5,raw_action_charts,1.25,1.25,1.25,1.1730733063224144,0.5557142857142857,0.42969922032563534,0.9762937149243065,0.8175745096041149,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,5,esac_full_context,1.25,1.25,1.25,1.1730733063224144,0.7242857142857143,0.33376672543760166,0.8702633414321852,0.32322160232988917,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,5,esac_hidden_context,1.25,1.25,1.25,1.1730733063224144,0.36428571428571427,0.8697058619209825,1.1558999461687387,0.32307323169319035,24.0,3.0,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
data_scale,5,continuous_regression_upper,1.25,1.25,1.25,1.1730733063224144,0.9971428571428571,0.1606344758060729,0.8514165154813664,,,,8.0,cardinal,,,2000.0,700.0,0.36,,,700.0
