suite,seed,method,alias_strength,train_alias_strength,test_alias_strength,alias_energy,success,effect_rmse,action_rmse,mean_chart_effect_radius,charts,charts_requested,token_bins,token_mode,context_condition,context_flip_rate,train_rows,test_rows,threshold,effect_metric,control,evaluated_predictions
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.027142857142857142,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.2357142857142857,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.3485714285714286,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,0.7428571428571429,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.08,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.42428571428571427,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.5828571428571429,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,0.9471428571428572,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.14857142857142858,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.36,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.5842857142857143,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.36,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.7171428571428572,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.36,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,0.9942857142857143,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.36,,,700.0
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.26857142857142857,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.44,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.7028571428571428,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.44,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.8357142857142857,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.44,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,0.9985714285714286,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.44,,,700.0
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.36857142857142855,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.52,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.7971428571428572,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.52,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.9228571428571428,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.52,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,1.0,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.52,,,700.0
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.5171428571428571,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.64,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.8714285714285714,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.64,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.9785714285714285,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.64,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,1.0,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.64,,,700.0
threshold_sensitivity,0,coarse_token,1.25,1.25,1.25,1.1660277183488317,0.7871428571428571,0.6518312191681862,1.0098715070978697,,,,,,,,1600.0,700.0,0.8,,,700.0
threshold_sensitivity,0,raw_action_charts,1.25,1.25,1.25,1.1660277183488317,0.9571428571428572,0.42351074515823767,0.9632619413937566,0.7880120262337026,24.0,3.0,,,,,1600.0,700.0,0.8,,,700.0
threshold_sensitivity,0,esac_full_context,1.25,1.25,1.25,1.1660277183488317,0.9985714285714286,0.31979696774516597,0.8513486405032843,0.3197206948108342,24.0,3.0,,,,,1600.0,700.0,0.8,,,700.0
threshold_sensitivity,0,continuous_regression_upper,1.25,1.25,1.25,1.1660277183488317,1.0,0.16912956285540434,0.8391033183909947,,,,,,,,1600.0,700.0,0.8,,,700.0
threshold_sensitivity,1,coarse_token,1.25,1.25,1.25,1.1664375189437615,0.02857142857142857,0.6452708123507968,1.0205708912498164,,,,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,1,raw_action_charts,1.25,1.25,1.25,1.1664375189437615,0.23,0.40751885144494737,0.974148546364758,0.7780375134210183,24.0,3.0,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,1,esac_full_context,1.25,1.25,1.25,1.1664375189437615,0.30142857142857143,0.33075922956498316,0.8637770917682208,0.3225667449885193,24.0,3.0,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,1,continuous_regression_upper,1.25,1.25,1.25,1.1664375189437615,0.78,0.1609305507809072,0.8438043775000634,,,,,,,,1600.0,700.0,0.2,,,700.0
threshold_sensitivity,1,coarse_token,1.25,1.25,1.25,1.1664375189437615,0.06714285714285714,0.6452708123507968,1.0205708912498164,,,,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,1,raw_action_charts,1.25,1.25,1.25,1.1664375189437615,0.42142857142857143,0.40751885144494737,0.974148546364758,0.7780375134210183,24.0,3.0,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,1,esac_full_context,1.25,1.25,1.25,1.1664375189437615,0.5542857142857143,0.33075922956498316,0.8637770917682208,0.3225667449885193,24.0,3.0,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,1,continuous_regression_upper,1.25,1.25,1.25,1.1664375189437615,0.96,0.1609305507809072,0.8438043775000634,,,,,,,,1600.0,700.0,0.28,,,700.0
threshold_sensitivity,1,coarse_token,1.25,1.25,1.25,1.1664375189437615,0.14714285714285713,0.6452708123507968,1.0205708912498164,,,,,,,,1600.0,700.0,0.36,,,700.0
threshold_sensitivity,1,raw_action_charts,1.25,1.25,1.25,1.1664375189437615,0.5928571428571429,0.40751885144494737,0.974148546364758,0.7780375134210183,24.0,3.0,,,,,1600.0,700.0,0.36,,,700.0
