suite,seed,method,alias_strength,train_alias_strength,test_alias_strength,alias_energy,success,effect_rmse,action_rmse,mean_chart_effect_radius,charts,charts_requested,token_bins,token_mode,context_condition,context_flip_rate,train_rows,test_rows,threshold,effect_metric,control,evaluated_predictions
alias_shift,0,coarse_token,0.75,0.75,0.75,0.7373679919534877,0.26142857142857145,0.5480460514656557,0.8862835269883518,,,,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,raw_action_charts,0.75,0.75,0.75,0.7373679919534877,0.6485714285714286,0.36109162541241263,0.8357276425394318,0.5190897663446826,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_full_context,0.75,0.75,0.75,0.7373679919534877,0.7314285714285714,0.3251428451699195,0.743474930909758,0.27272668337309675,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_hidden_context,0.75,0.75,0.75,0.7373679919534877,0.3914285714285714,0.6848974335032525,1.0176348257725676,0.2727652253897878,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,coarse_token,1.25,0.75,1.25,0.7373679919534877,0.05,0.7829060848186998,1.0356187706720144,,,,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,raw_action_charts,1.25,0.75,1.25,0.7373679919534877,0.37142857142857144,0.5526770773039064,0.973010305349925,0.5190897663446826,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_full_context,1.25,0.75,1.25,0.7373679919534877,0.4042857142857143,0.4824716205595327,0.8890219247155247,0.27272668337309675,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_hidden_context,1.25,0.75,1.25,0.7373679919534877,0.23142857142857143,0.9173127712045106,1.1526438725952166,0.2727652253897878,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,coarse_token,1.75,0.75,1.75,0.7373679919534877,0.0,1.0543113319231667,1.1785283697751268,,,,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,raw_action_charts,1.75,0.75,1.75,0.7373679919534877,0.12285714285714286,0.8526485848286307,1.129960889855796,0.5190897663446826,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_full_context,1.75,0.75,1.75,0.7373679919534877,0.13,0.7569338790210439,1.052931123753121,0.27272668337309675,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_hidden_context,1.75,0.75,1.75,0.7373679919534877,0.07428571428571429,1.1928103722870378,1.2844819070388478,0.2727652253897878,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,coarse_token,2.0,0.75,2.0,0.7373679919534877,0.0,1.196099380091589,1.2468467105712717,,,,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,raw_action_charts,2.0,0.75,2.0,0.7373679919534877,0.05857142857142857,1.0149991444707633,1.2071625865376756,0.5190897663446826,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_full_context,2.0,0.75,2.0,0.7373679919534877,0.06857142857142857,0.9071658076800115,1.1329129794802624,0.27272668337309675,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_hidden_context,2.0,0.75,2.0,0.7373679919534877,0.032857142857142856,1.3385895116055069,1.3482686834985982,0.2727652253897878,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,coarse_token,0.75,1.25,0.75,1.1660277183488317,0.2842857142857143,0.537241539705449,0.9110758578430841,,,,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,raw_action_charts,0.75,1.25,0.75,1.1660277183488317,0.49857142857142855,0.45368642598464476,0.8999574034476174,0.7870434484312088,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_full_context,0.75,1.25,0.75,1.1660277183488317,0.6185714285714285,0.3828235752284269,0.7752993300422765,0.3197206948108342,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
alias_shift,0,esac_hidden_context,0.75,1.25,0.75,1.1660277183488317,0.3314285714285714,0.7110230604498841,1.0577682790745064,0.3197206948108342,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
