suite,seed,method,alias_strength,train_alias_strength,test_alias_strength,alias_energy,success,effect_rmse,action_rmse,mean_chart_effect_radius,charts,charts_requested,token_bins,token_mode,context_condition,context_flip_rate,train_rows,test_rows,threshold,effect_metric,control,evaluated_predictions
token_granularity,0,coarse_token,0.75,0.75,0.75,0.8257995051408886,0.15428571428571428,0.6491266087988946,0.9321222823505323,,,,4.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,raw_action_charts,0.75,0.75,0.75,0.8257995051408886,0.4857142857142857,0.4446235237081069,0.8160800909662297,0.606548459905145,12.0,3.0,4.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_full_context,0.75,0.75,0.75,0.8257995051408886,0.5528571428571428,0.3826647971029852,0.7928970280748266,0.35145557294797775,12.0,3.0,4.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_hidden_context,0.75,0.75,0.75,0.8257995051408886,0.29,0.7101653260196128,0.9866428387748065,0.35145557294797775,12.0,3.0,4.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,coarse_token,0.75,0.75,0.75,0.7373679919534877,0.26142857142857145,0.5480460514656557,0.8862835269883518,,,,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,raw_action_charts,0.75,0.75,0.75,0.7373679919534877,0.6485714285714286,0.36109162541241263,0.8357276425394318,0.5190897663446826,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_full_context,0.75,0.75,0.75,0.7373679919534877,0.7314285714285714,0.3251428451699195,0.743474930909758,0.27272668337309675,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_hidden_context,0.75,0.75,0.75,0.7373679919534877,0.3914285714285714,0.6848974335032525,1.0176348257725676,0.2727652253897878,24.0,3.0,8.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,coarse_token,0.75,0.75,0.75,0.7168808809512334,0.26142857142857145,0.5203464908668746,0.8773842339420983,,,,16.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,raw_action_charts,0.75,0.75,0.75,0.7168808809512334,0.7585714285714286,0.3150956913122597,0.8184085815281571,0.4494565880841621,48.0,3.0,16.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_full_context,0.75,0.75,0.75,0.7168808809512334,0.8614285714285714,0.249356084714479,0.7202286435661154,0.19327175104513694,48.0,3.0,16.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_hidden_context,0.75,0.75,0.75,0.7168808809512334,0.4014285714285714,0.6721825226106989,1.0130704603057994,0.19343497610451507,48.0,3.0,16.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,coarse_token,0.75,0.75,0.75,0.709894937302439,0.27285714285714285,0.5156640696463227,0.8788782634864442,,,,32.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,raw_action_charts,0.75,0.75,0.75,0.709894937302439,0.5285714285714286,0.4198456355510273,0.8367229538245824,0.5522872831905019,50.0,3.0,32.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_full_context,0.75,0.75,0.75,0.709894937302439,0.5885714285714285,0.3987700513276386,0.8025594766505629,0.36460575947062795,50.0,3.0,32.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_hidden_context,0.75,0.75,0.75,0.709894937302439,0.3628571428571429,0.6015471789348636,0.9487905487601087,0.36460575947062795,50.0,3.0,32.0,cardinal,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,coarse_token,0.75,0.75,0.75,0.29877244839530825,0.8142857142857143,0.27230705520250453,0.7159927725197599,,,,8.0,oracle_mode_contact,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,raw_action_charts,0.75,0.75,0.75,0.29877244839530825,0.8371428571428572,0.25865778397506894,0.7715837474656507,0.29172194062427836,50.0,3.0,8.0,oracle_mode_contact,,,1600.0,700.0,0.36,,,700.0
token_granularity,0,esac_full_context,0.75,0.75,0.75,0.29877244839530825,0.9042857142857142,0.21351187346697958,0.7063822084343194,0.20090306673836625,50.0,3.0,8.0,oracle_mode_contact,,,1600.0,700.0,0.36,,,700.0
